order_date,region,category,revenue,profit,quantity,month,season
2022-10-12,UK,Books,129,32.25,1,10,Autumn
2025-05-26,Germany,Home & Kitchen,396,99.0,4,5,Spring
2022-12-04,Australia,Apparel,118,29.5,2,12,Winter
2025-01-25,India,Sports,149,37.25,1,1,Winter
2024-06-25,India,Electronics,1998,499.5,2,6,Summer
2025-04-08,Japan,Apparel,360,90.0,3,4,Spring
2023-12-15,Canada,Books,240,60.0,3,12,Winter
2025-01-28,Brazil,Electronics,229,57.25,1,1,Winter
2024-11-22,Germany,Apparel,118,29.5,2,11,Autumn
2024-11-04,India,Electronics,796,199.0,4,11,Autumn
2024-04-21,China,Toys,199,49.75,1,4,Spring
2025-04-23,France,Apparel,236,59.0,4,4,Spring
2025-01-15,India,Apparel,600,150.0,5,1,Winter
2023-11-28,Australia,Electronics,458,114.5,2,11,Autumn
2023-07-04,India,Sports,596,149.0,4,7,Summer
2024-01-29,Canada,Home & Kitchen,99,24.75,1,1,Winter
2024-09-27,China,Sports,25,6.25,1,9,Autumn
2024-03-14,Germany,Toys,796,199.0,4,3,Spring
2023-07-15,India,Electronics,597,149.25,3,7,Summer
2025-06-08,USA,Electronics,3996,999.0,4,6,Summer
2025-06-29,Canada,Apparel,295,73.75,5,6,Summer
2025-01-18,China,Apparel,236,59.0,4,1,Winter
2023-04-20,India,Sports,75,18.75,3,4,Spring
2023-06-12,China,Home & Kitchen,198,49.5,2,6,Summer
2025-03-05,France,Home & Kitchen,396,99.0,4,3,Spring
2023-09-29,Brazil,Books,129,32.25,1,9,Autumn
2024-12-17,India,Home & Kitchen,1596,399.0,4,12,Winter
2024-11-06,France,Home & Kitchen,399,99.75,1,11,Autumn
2024-06-19,Australia,Apparel,59,14.75,1,6,Summer
2022-09-21,France,Sports,75,18.75,3,9,Autumn
2024-04-17,Brazil,Books,129,32.25,1,4,Spring
2025-02-27,USA,Sports,100,25.0,4,2,Winter
2024-10-24,India,Toys,597,149.25,3,10,Autumn
2025-07-29,France,Electronics,3996,999.0,4,7,Summer
2025-03-24,Australia,Sports,50,12.5,2,3,Spring
2024-10-13,Brazil,Sports,125,31.25,5,10,Autumn
2023-11-01,Germany,Toys,597,149.25,3,11,Autumn
2023-03-18,USA,Electronics,687,171.75,3,3,Spring
2024-07-03,China,Electronics,458,114.5,2,7,Summer
2024-02-13,Canada,Sports,75,18.75,3,2,Winter
2022-12-14,China,Electronics,687,171.75,3,12,Winter
2025-06-30,USA,Home & Kitchen,399,99.75,1,6,Summer
2023-04-23,USA,Home & Kitchen,99,24.75,1,4,Spring
2024-02-12,Australia,Electronics,3596,899.0,4,2,Winter
2023-06-27,Brazil,Books,160,40.0,2,6,Summer
2024-04-27,China,Apparel,330,82.5,3,4,Spring
2023-01-03,USA,Books,645,161.25,5,1,Winter
2024-01-21,Canada,Electronics,999,249.75,1,1,Winter
2024-02-02,Japan,Home & Kitchen,198,49.5,2,2,Winter
2024-03-05,China,Toys,59,14.75,1,3,Spring
2022-12-10,France,Home & Kitchen,798,199.5,2,12,Winter
2024-01-20,France,Books,320,80.0,4,1,Winter
2024-01-12,France,Apparel,295,73.75,5,1,Winter
2022-10-26,UK,Apparel,177,44.25,3,10,Autumn
2024-07-07,China,Toys,398,99.5,2,7,Summer
2024-12-23,Germany,Books,400,100.0,5,12,Winter
2024-03-04,Canada,Apparel,236,59.0,4,3,Spring
2025-05-16,Canada,Electronics,3996,999.0,4,5,Spring
2023-07-31,UK,Electronics,4995,1248.75,5,7,Summer
2023-05-14,Japan,Sports,447,111.75,3,5,Spring
2023-09-02,Australia,Apparel,330,82.5,3,9,Autumn
2023-06-10,Canada,Sports,149,37.25,1,6,Summer
2023-12-05,Brazil,Toys,295,73.75,5,12,Winter
2023-06-16,France,Toys,796,199.0,4,6,Summer
2022-10-24,Brazil,Apparel,330,82.5,3,10,Autumn
2025-02-01,USA,Sports,149,37.25,1,2,Winter
2023-04-30,USA,Sports,125,31.25,5,4,Spring
2025-02-18,India,Books,160,40.0,2,2,Winter
2022-09-05,USA,Home & Kitchen,198,49.5,2,9,Autumn
2025-04-06,France,Apparel,240,60.0,2,4,Spring
2024-10-04,Canada,Apparel,440,110.0,4,10,Autumn
2023-07-31,China,Books,129,32.25,1,7,Summer
2023-07-23,India,Electronics,687,171.75,3,7,Summer
2025-08-03,Germany,Apparel,240,60.0,2,8,Summer
2024-07-02,USA,Home & Kitchen,798,199.5,2,7,Summer
2023-01-07,France,Sports,50,12.5,2,1,Winter
2024-02-18,Australia,Sports,447,111.75,3,2,Winter
2025-05-08,India,Sports,50,12.5,2,5,Spring
2025-03-03,Japan,Books,80,20.0,1,3,Spring
2024-12-02,USA,Books,160,40.0,2,12,Winter
2023-08-13,Australia,Toys,236,59.0,4,8,Summer
2024-11-24,France,Sports,100,25.0,4,11,Autumn
2024-12-04,Australia,Books,400,100.0,5,12,Winter
2023-08-16,Germany,Apparel,480,120.0,4,8,Summer
2024-04-20,Australia,Home & Kitchen,1596,399.0,4,4,Spring
2024-04-28,Germany,Electronics,458,114.5,2,4,Spring
2024-01-16,France,Sports,596,149.0,4,1,Winter
2023-02-12,France,Home & Kitchen,1197,299.25,3,2,Winter
2023-03-03,Japan,Toys,398,99.5,2,3,Spring
2023-09-09,India,Home & Kitchen,396,99.0,4,9,Autumn
2022-10-26,France,Electronics,229,57.25,1,10,Autumn
2023-09-09,Brazil,Apparel,600,150.0,5,9,Autumn
2023-08-02,India,Apparel,295,73.75,5,8,Summer
2023-09-04,USA,Books,320,80.0,4,9,Autumn
2023-04-06,France,Electronics,999,249.75,1,4,Spring
2022-12-11,India,Home & Kitchen,1197,299.25,3,12,Winter
2024-08-26,Germany,Sports,100,25.0,4,8,Summer
2025-06-18,Australia,Electronics,4995,1248.75,5,6,Summer
2023-01-02,USA,Apparel,600,150.0,5,1,Winter
2023-04-20,Brazil,Toys,118,29.5,2,4,Spring
2025-03-31,UK,Books,80,20.0,1,3,Spring
2024-04-05,Australia,Home & Kitchen,1596,399.0,4,4,Spring
2023-09-15,India,Home & Kitchen,798,199.5,2,9,Autumn
2023-02-23,China,Books,80,20.0,1,2,Winter
2025-08-23,USA,Books,516,129.0,4,8,Summer
2024-07-14,China,Books,240,60.0,3,7,Summer
2025-02-01,India,Home & Kitchen,198,49.5,2,2,Winter
2024-01-11,UK,Electronics,1998,499.5,2,1,Winter
2024-02-01,Japan,Toys,398,99.5,2,2,Winter
2023-07-28,China,Electronics,916,229.0,4,7,Summer
2025-03-02,Canada,Electronics,687,171.75,3,3,Spring
2022-11-30,Canada,Home & Kitchen,396,99.0,4,11,Autumn
2024-06-14,France,Electronics,229,57.25,1,6,Summer
2023-01-27,Brazil,Electronics,597,149.25,3,1,Winter
2024-06-09,Canada,Electronics,2697,674.25,3,6,Summer
2024-09-13,USA,Toys,236,59.0,4,9,Autumn
2024-03-12,France,Books,240,60.0,3,3,Spring
2025-06-02,Germany,Electronics,916,229.0,4,6,Summer
2024-09-02,Japan,Apparel,120,30.0,1,9,Autumn
2023-12-13,India,Electronics,199,49.75,1,12,Winter
2023-01-27,China,Home & Kitchen,495,123.75,5,1,Winter
2023-08-26,China,Electronics,229,57.25,1,8,Summer
2024-09-06,India,Electronics,4995,1248.75,5,9,Autumn
2025-05-14,France,Toys,236,59.0,4,5,Spring
2022-11-26,China,Apparel,110,27.5,1,11,Autumn
2023-08-19,Brazil,Toys,118,29.5,2,8,Summer
2024-04-21,India,Electronics,4995,1248.75,5,4,Spring
2023-04-17,China,Toys,236,59.0,4,4,Spring
2024-08-20,UK,Electronics,458,114.5,2,8,Summer
2024-03-14,Canada,Electronics,3996,999.0,4,3,Spring
2023-08-14,France,Electronics,899,224.75,1,8,Summer
2024-09-04,France,Sports,25,6.25,1,9,Autumn
2023-03-27,Canada,Home & Kitchen,1197,299.25,3,3,Spring
2023-10-31,UK,Apparel,360,90.0,3,10,Autumn
2023-07-19,France,Apparel,550,137.5,5,7,Summer
2024-05-29,UK,Books,240,60.0,3,5,Spring
2024-09-20,UK,Electronics,3596,899.0,4,9,Autumn
2024-10-12,India,Toys,59,14.75,1,10,Autumn
2025-02-21,China,Home & Kitchen,399,99.75,1,2,Winter
2025-01-13,India,Toys,59,14.75,1,1,Winter
2022-10-17,China,Electronics,899,224.75,1,10,Autumn
2023-10-15,Canada,Apparel,120,30.0,1,10,Autumn
2025-07-26,UK,Electronics,3596,899.0,4,7,Summer
2023-09-29,UK,Sports,100,25.0,4,9,Autumn
2025-03-31,Canada,Electronics,995,248.75,5,3,Spring
2023-01-14,China,Electronics,199,49.75,1,1,Winter
2024-08-14,UK,Electronics,4995,1248.75,5,8,Summer
2024-02-15,India,Home & Kitchen,1197,299.25,3,2,Winter
2023-05-02,Brazil,Toys,295,73.75,5,5,Spring
2025-03-13,Brazil,Electronics,458,114.5,2,3,Spring
2022-11-04,USA,Apparel,440,110.0,4,11,Autumn
2025-03-12,India,Books,160,40.0,2,3,Spring
2024-04-28,USA,Books,240,60.0,3,4,Spring
2023-10-28,UK,Apparel,240,60.0,2,10,Autumn
2025-05-09,Japan,Apparel,600,150.0,5,5,Spring
2024-03-29,Australia,Sports,100,25.0,4,3,Spring
2023-07-18,France,Home & Kitchen,198,49.5,2,7,Summer
2024-07-26,India,Electronics,999,249.75,1,7,Summer
2024-05-09,Canada,Toys,597,149.25,3,5,Spring
2024-02-09,Brazil,Electronics,3596,899.0,4,2,Winter
2024-03-20,India,Books,645,161.25,5,3,Spring
2025-06-02,Australia,Toys,118,29.5,2,6,Summer
2024-05-29,Brazil,Sports,298,74.5,2,5,Spring
2024-11-14,Japan,Electronics,597,149.25,3,11,Autumn
2023-10-19,Germany,Toys,59,14.75,1,10,Autumn
2023-12-05,USA,Electronics,687,171.75,3,12,Winter
2025-06-26,Germany,Sports,25,6.25,1,6,Summer
2023-11-18,Brazil,Apparel,59,14.75,1,11,Autumn
2024-04-24,USA,Home & Kitchen,297,74.25,3,4,Spring
2023-04-02,Japan,Toys,177,44.25,3,4,Spring
2024-07-17,Japan,Books,387,96.75,3,7,Summer
2023-12-20,UK,Electronics,796,199.0,4,12,Winter
2025-04-24,India,Home & Kitchen,297,74.25,3,4,Spring
2024-07-02,China,Home & Kitchen,798,199.5,2,7,Summer
2024-11-13,UK,Electronics,1145,286.25,5,11,Autumn
2023-09-18,UK,Electronics,4495,1123.75,5,9,Autumn
2023-03-19,Brazil,Electronics,1998,499.5,2,3,Spring
2025-05-20,Australia,Sports,25,6.25,1,5,Spring
2023-04-09,Japan,Toys,199,49.75,1,4,Spring
2023-02-19,Canada,Books,129,32.25,1,2,Winter
2024-07-31,Japan,Electronics,4995,1248.75,5,7,Summer
2023-10-02,Australia,Home & Kitchen,297,74.25,3,10,Autumn
2023-07-28,France,Electronics,796,199.0,4,7,Summer
2024-02-29,USA,Sports,75,18.75,3,2,Winter
2023-09-06,Australia,Electronics,899,224.75,1,9,Autumn
2023-05-23,Canada,Apparel,236,59.0,4,5,Spring
2025-04-07,Brazil,Electronics,3996,999.0,4,4,Spring
2025-05-05,Brazil,Apparel,59,14.75,1,5,Spring
2025-06-29,Australia,Home & Kitchen,99,24.75,1,6,Summer
2022-09-07,France,Apparel,59,14.75,1,9,Autumn
2024-03-13,Canada,Electronics,2697,674.25,3,3,Spring
2024-01-01,India,Sports,25,6.25,1,1,Winter
2023-10-25,India,Electronics,229,57.25,1,10,Autumn
2023-03-22,China,Electronics,1998,499.5,2,3,Spring
2024-02-06,Japan,Electronics,916,229.0,4,2,Winter
2024-09-11,Brazil,Sports,149,37.25,1,9,Autumn
2022-12-18,Canada,Apparel,118,29.5,2,12,Winter
2022-08-25,Brazil,Electronics,4495,1123.75,5,8,Summer
2023-09-26,Canada,Books,400,100.0,5,9,Autumn
2023-03-04,UK,Toys,236,59.0,4,3,Spring
2023-11-01,UK,Apparel,295,73.75,5,11,Autumn
2023-10-14,France,Apparel,550,137.5,5,10,Autumn
2025-01-09,USA,Books,129,32.25,1,1,Winter
2023-07-29,France,Books,240,60.0,3,7,Summer
2024-10-21,Japan,Home & Kitchen,798,199.5,2,10,Autumn
2023-05-07,Canada,Electronics,999,249.75,1,5,Spring
2025-01-16,China,Apparel,330,82.5,3,1,Winter
2024-01-10,UK,Toys,59,14.75,1,1,Winter
2025-07-19,Brazil,Sports,298,74.5,2,7,Summer
2025-07-16,France,Electronics,995,248.75,5,7,Summer
2023-05-16,France,Electronics,458,114.5,2,5,Spring
2023-10-17,Brazil,Home & Kitchen,99,24.75,1,10,Autumn
2024-08-25,UK,Apparel,120,30.0,1,8,Summer
2025-08-12,China,Toys,59,14.75,1,8,Summer
2024-02-24,Germany,Sports,149,37.25,1,2,Winter
2025-08-08,Brazil,Apparel,236,59.0,4,8,Summer
2023-07-16,China,Apparel,330,82.5,3,7,Summer
2024-07-12,Germany,Electronics,916,229.0,4,7,Summer
2024-03-23,Japan,Home & Kitchen,798,199.5,2,3,Spring
2024-05-01,Australia,Electronics,3596,899.0,4,5,Spring
2024-03-29,Germany,Home & Kitchen,399,99.75,1,3,Spring
2024-04-26,India,Home & Kitchen,297,74.25,3,4,Spring
2024-12-30,India,Electronics,1145,286.25,5,12,Winter
2023-07-18,Germany,Books,258,64.5,2,7,Summer
2024-12-26,India,Sports,298,74.5,2,12,Winter
2022-10-07,Canada,Toys,59,14.75,1,10,Autumn
2023-04-26,Canada,Apparel,440,110.0,4,4,Spring
2025-02-13,USA,Toys,59,14.75,1,2,Winter
2023-09-23,UK,Books,160,40.0,2,9,Autumn
2025-04-25,France,Books,258,64.5,2,4,Spring
2025-04-30,Brazil,Books,320,80.0,4,4,Spring
2023-05-09,Germany,Home & Kitchen,1596,399.0,4,5,Spring
2025-07-14,UK,Sports,125,31.25,5,7,Summer
2022-10-08,Canada,Sports,75,18.75,3,10,Autumn
2023-05-31,China,Books,645,161.25,5,5,Spring
2022-08-26,Japan,Books,129,32.25,1,8,Summer
2024-07-12,Australia,Apparel,440,110.0,4,7,Summer
2025-03-07,India,Sports,125,31.25,5,3,Spring
2025-06-21,France,Toys,295,73.75,5,6,Summer
2025-02-09,Japan,Apparel,240,60.0,2,2,Winter
2023-02-20,Brazil,Apparel,220,55.0,2,2,Winter
2022-12-26,UK,Electronics,229,57.25,1,12,Winter
2022-11-04,Germany,Toys,199,49.75,1,11,Autumn
2022-10-12,UK,Home & Kitchen,1995,498.75,5,10,Autumn
2025-03-13,UK,Toys,398,99.5,2,3,Spring
2024-03-10,Australia,Sports,50,12.5,2,3,Spring
2023-07-06,Australia,Home & Kitchen,396,99.0,4,7,Summer
2025-02-20,France,Apparel,236,59.0,4,2,Winter
2025-02-02,UK,Toys,597,149.25,3,2,Winter
2024-03-12,India,Home & Kitchen,99,24.75,1,3,Spring
2024-01-10,India,Home & Kitchen,798,199.5,2,1,Winter
2022-12-13,Japan,Books,258,64.5,2,12,Winter
2025-07-15,China,Home & Kitchen,1197,299.25,3,7,Summer
2025-03-16,Australia,Sports,25,6.25,1,3,Spring
2024-09-14,Australia,Sports,298,74.5,2,9,Autumn
2023-05-16,Canada,Home & Kitchen,399,99.75,1,5,Spring
2023-12-31,Japan,Electronics,229,57.25,1,12,Winter
2022-11-04,USA,Toys,177,44.25,3,11,Autumn
2022-12-18,Japan,Sports,596,149.0,4,12,Winter
2024-07-02,France,Home & Kitchen,1995,498.75,5,7,Summer
2024-06-01,Brazil,Electronics,3596,899.0,4,6,Summer
2024-08-17,USA,Electronics,4995,1248.75,5,8,Summer
2023-12-09,Canada,Apparel,440,110.0,4,12,Winter
2023-12-08,Australia,Sports,100,25.0,4,12,Winter
2025-07-24,Canada,Electronics,2997,749.25,3,7,Summer
2025-04-16,India,Home & Kitchen,297,74.25,3,4,Spring
2023-10-27,Germany,Home & Kitchen,1197,299.25,3,10,Autumn
2023-10-20,China,Books,320,80.0,4,10,Autumn
2024-01-12,France,Electronics,1145,286.25,5,1,Winter
2024-12-04,France,Apparel,295,73.75,5,12,Winter
2023-10-01,USA,Books,400,100.0,5,10,Autumn
2023-07-09,Germany,Toys,597,149.25,3,7,Summer
2025-07-12,USA,Sports,149,37.25,1,7,Summer
2024-11-16,India,Books,129,32.25,1,11,Autumn
2023-04-09,India,Apparel,600,150.0,5,4,Spring
2025-04-02,Germany,Home & Kitchen,396,99.0,4,4,Spring
2024-11-29,Brazil,Home & Kitchen,1197,299.25,3,11,Autumn
2024-03-07,India,Toys,295,73.75,5,3,Spring
2023-07-06,China,Apparel,440,110.0,4,7,Summer
2024-09-08,USA,Apparel,120,30.0,1,9,Autumn
2023-08-20,Australia,Apparel,220,55.0,2,8,Summer
2024-08-01,France,Books,258,64.5,2,8,Summer
2023-03-01,Australia,Electronics,458,114.5,2,3,Spring
2024-10-12,Canada,Books,320,80.0,4,10,Autumn
2024-11-25,UK,Apparel,440,110.0,4,11,Autumn
2023-09-28,Germany,Books,320,80.0,4,9,Autumn
2023-12-23,China,Apparel,120,30.0,1,12,Winter
2024-11-13,Germany,Books,258,64.5,2,11,Autumn
2024-05-12,India,Books,129,32.25,1,5,Spring
2025-03-26,Canada,Books,129,32.25,1,3,Spring
2024-11-23,Brazil,Sports,149,37.25,1,11,Autumn
2024-02-10,UK,Electronics,2997,749.25,3,2,Winter
2024-12-03,Japan,Books,240,60.0,3,12,Winter
2024-07-23,Japan,Electronics,995,248.75,5,7,Summer
2022-10-13,USA,Home & Kitchen,99,24.75,1,10,Autumn
2025-03-19,Brazil,Home & Kitchen,1197,299.25,3,3,Spring
2023-04-10,UK,Sports,298,74.5,2,4,Spring
2025-05-31,Australia,Home & Kitchen,399,99.75,1,5,Spring
2024-08-02,France,Apparel,550,137.5,5,8,Summer
2025-02-28,India,Electronics,2697,674.25,3,2,Winter
2024-02-01,France,Home & Kitchen,798,199.5,2,2,Winter
2024-10-09,Canada,Books,645,161.25,5,10,Autumn
2024-10-22,France,Electronics,597,149.25,3,10,Autumn
2024-01-16,UK,Electronics,4495,1123.75,5,1,Winter
2024-09-08,Germany,Books,129,32.25,1,9,Autumn
2025-07-01,Brazil,Sports,125,31.25,5,7,Summer
2024-06-04,Germany,Books,80,20.0,1,6,Summer
2023-10-05,Japan,Home & Kitchen,399,99.75,1,10,Autumn
2023-01-07,UK,Books,645,161.25,5,1,Winter
2024-07-22,USA,Home & Kitchen,297,74.25,3,7,Summer
2022-10-02,India,Books,240,60.0,3,10,Autumn
2025-05-20,USA,Apparel,240,60.0,2,5,Spring
2023-07-26,Brazil,Apparel,236,59.0,4,7,Summer
2023-03-09,UK,Electronics,995,248.75,5,3,Spring
2023-06-22,India,Electronics,398,99.5,2,6,Summer
2023-12-06,Australia,Books,320,80.0,4,12,Winter
2024-12-15,India,Home & Kitchen,99,24.75,1,12,Winter
2023-11-20,Germany,Apparel,240,60.0,2,11,Autumn
2024-02-27,Canada,Electronics,2697,674.25,3,2,Winter
2022-10-23,China,Electronics,3996,999.0,4,10,Autumn
2022-08-30,Germany,Home & Kitchen,798,199.5,2,8,Summer
2023-04-24,Germany,Home & Kitchen,1596,399.0,4,4,Spring
2025-03-12,UK,Apparel,120,30.0,1,3,Spring
2024-03-05,Australia,Electronics,4995,1248.75,5,3,Spring
2023-08-28,India,Electronics,995,248.75,5,8,Summer
2024-10-20,France,Sports,25,6.25,1,10,Autumn
2024-07-09,Japan,Books,129,32.25,1,7,Summer
2023-04-09,UK,Toys,295,73.75,5,4,Spring
2024-01-23,USA,Electronics,3996,999.0,4,1,Winter
2025-06-03,Germany,Sports,149,37.25,1,6,Summer
2024-11-15,UK,Apparel,550,137.5,5,11,Autumn
2024-07-04,UK,Sports,100,25.0,4,7,Summer
2022-12-25,Australia,Toys,295,73.75,5,12,Winter
2025-02-08,Australia,Toys,199,49.75,1,2,Winter
2025-08-07,Germany,Sports,100,25.0,4,8,Summer
2023-11-10,Brazil,Electronics,398,99.5,2,11,Autumn
2023-08-09,Japan,Books,240,60.0,3,8,Summer
2023-07-15,Australia,Books,258,64.5,2,7,Summer
2023-08-01,India,Books,320,80.0,4,8,Summer
2023-07-03,Australia,Apparel,59,14.75,1,7,Summer
2024-02-04,China,Apparel,330,82.5,3,2,Winter
2023-04-18,Japan,Books,645,161.25,5,4,Spring
2024-06-12,Japan,Toys,295,73.75,5,6,Summer
2024-08-20,India,Sports,50,12.5,2,8,Summer
2023-04-25,Germany,Apparel,600,150.0,5,4,Spring
2023-07-05,Brazil,Electronics,458,114.5,2,7,Summer
2022-12-24,Germany,Electronics,2697,674.25,3,12,Winter
2022-11-01,China,Home & Kitchen,495,123.75,5,11,Autumn
2025-03-08,Japan,Apparel,440,110.0,4,3,Spring
2023-05-15,Germany,Home & Kitchen,396,99.0,4,5,Spring
2025-04-06,India,Toys,118,29.5,2,4,Spring
2025-06-30,UK,Sports,298,74.5,2,6,Summer
2023-05-05,Canada,Home & Kitchen,1197,299.25,3,5,Spring
2022-12-20,China,Books,516,129.0,4,12,Winter
2024-01-16,Germany,Home & Kitchen,1197,299.25,3,1,Winter
2024-11-12,Canada,Books,160,40.0,2,11,Autumn
2022-09-15,Australia,Books,240,60.0,3,9,Autumn
2025-01-13,Japan,Home & Kitchen,798,199.5,2,1,Winter
2025-08-02,India,Apparel,330,82.5,3,8,Summer
2024-11-07,France,Home & Kitchen,1995,498.75,5,11,Autumn
2022-12-23,Australia,Home & Kitchen,1197,299.25,3,12,Winter
2024-02-21,Brazil,Apparel,600,150.0,5,2,Winter
2022-12-24,Japan,Electronics,899,224.75,1,12,Winter
2023-02-05,France,Toys,118,29.5,2,2,Winter
2024-11-26,Canada,Apparel,120,30.0,1,11,Autumn
2024-05-16,UK,Electronics,916,229.0,4,5,Spring
2023-01-31,Brazil,Sports,596,149.0,4,1,Winter
2024-04-24,Brazil,Toys,177,44.25,3,4,Spring
2024-02-23,Brazil,Toys,995,248.75,5,2,Winter
2024-01-09,USA,Home & Kitchen,1995,498.75,5,1,Winter
2025-01-21,China,Apparel,220,55.0,2,1,Winter
2024-12-17,Canada,Apparel,330,82.5,3,12,Winter
2022-10-25,USA,Toys,199,49.75,1,10,Autumn
2023-09-19,China,Electronics,398,99.5,2,9,Autumn
2023-11-14,Japan,Electronics,2697,674.25,3,11,Autumn
2024-04-17,UK,Toys,597,149.25,3,4,Spring
2024-08-29,Japan,Toys,597,149.25,3,8,Summer
2025-07-12,UK,Electronics,687,171.75,3,7,Summer
2024-08-17,France,Apparel,59,14.75,1,8,Summer
2023-05-03,Brazil,Electronics,687,171.75,3,5,Spring
2025-06-27,Australia,Electronics,4495,1123.75,5,6,Summer
2022-12-10,Australia,Sports,298,74.5,2,12,Winter
2023-03-05,China,Electronics,2697,674.25,3,3,Spring
2023-09-25,Australia,Books,387,96.75,3,9,Autumn
2024-01-19,India,Electronics,899,224.75,1,1,Winter
2024-01-23,India,Toys,177,44.25,3,1,Winter
2024-10-20,Australia,Electronics,1998,499.5,2,10,Autumn
2023-08-23,Canada,Home & Kitchen,798,199.5,2,8,Summer
2025-07-30,Japan,Apparel,330,82.5,3,7,Summer
2023-02-05,Brazil,Electronics,1145,286.25,5,2,Winter
2022-12-24,UK,Home & Kitchen,1995,498.75,5,12,Winter
2023-03-11,China,Sports,447,111.75,3,3,Spring
2025-03-14,Germany,Electronics,995,248.75,5,3,Spring
2024-10-22,USA,Apparel,600,150.0,5,10,Autumn
2025-02-03,USA,Books,240,60.0,3,2,Winter
2023-09-04,Germany,Home & Kitchen,399,99.75,1,9,Autumn
2025-04-05,Brazil,Books,400,100.0,5,4,Spring
2023-07-24,USA,Home & Kitchen,399,99.75,1,7,Summer
2022-12-10,Australia,Books,160,40.0,2,12,Winter
2024-08-24,India,Home & Kitchen,1995,498.75,5,8,Summer
2022-09-19,USA,Electronics,398,99.5,2,9,Autumn
2025-07-13,China,Electronics,4995,1248.75,5,7,Summer
2023-12-24,UK,Apparel,550,137.5,5,12,Winter
2025-08-21,France,Apparel,110,27.5,1,8,Summer
2024-10-16,Brazil,Electronics,899,224.75,1,10,Autumn
2025-04-29,Australia,Toys,118,29.5,2,4,Spring
2022-12-30,Brazil,Sports,596,149.0,4,12,Winter
2023-05-25,UK,Home & Kitchen,798,199.5,2,5,Spring
2023-05-02,Brazil,Toys,59,14.75,1,5,Spring
2024-05-06,USA,Electronics,995,248.75,5,5,Spring
2024-10-19,UK,Home & Kitchen,99,24.75,1,10,Autumn
2022-12-07,France,Apparel,236,59.0,4,12,Winter
2025-03-06,USA,Home & Kitchen,99,24.75,1,3,Spring
2023-03-24,India,Electronics,4995,1248.75,5,3,Spring
2024-07-25,Germany,Sports,149,37.25,1,7,Summer
2023-11-07,Australia,Electronics,4995,1248.75,5,11,Autumn
2022-11-05,UK,Home & Kitchen,495,123.75,5,11,Autumn
2023-10-02,Canada,Home & Kitchen,297,74.25,3,10,Autumn
2025-04-13,Japan,Electronics,1145,286.25,5,4,Spring
2024-04-09,USA,Electronics,2697,674.25,3,4,Spring
2023-11-30,China,Electronics,916,229.0,4,11,Autumn
2022-11-14,USA,Apparel,600,150.0,5,11,Autumn
2023-03-11,Germany,Toys,177,44.25,3,3,Spring
2024-10-14,Germany,Electronics,916,229.0,4,10,Autumn
2025-06-06,France,Apparel,236,59.0,4,6,Summer
2024-11-17,China,Toys,398,99.5,2,11,Autumn
2025-05-28,Germany,Books,645,161.25,5,5,Spring
2024-02-11,Australia,Electronics,3996,999.0,4,2,Winter
2024-09-11,China,Books,160,40.0,2,9,Autumn
2022-10-13,USA,Electronics,2697,674.25,3,10,Autumn
2023-03-16,Australia,Electronics,999,249.75,1,3,Spring
2025-07-08,Japan,Sports,75,18.75,3,7,Summer
2024-04-13,Japan,Sports,596,149.0,4,4,Spring
2025-06-26,India,Books,320,80.0,4,6,Summer
2025-08-05,UK,Toys,796,199.0,4,8,Summer
2023-12-05,UK,Home & Kitchen,99,24.75,1,12,Winter
2024-07-03,Germany,Sports,25,6.25,1,7,Summer
2022-09-16,Brazil,Books,160,40.0,2,9,Autumn
2024-12-08,UK,Books,129,32.25,1,12,Winter
2023-08-31,Canada,Toys,796,199.0,4,8,Summer
2023-01-09,Japan,Sports,125,31.25,5,1,Winter
2023-12-14,Japan,Electronics,1998,499.5,2,12,Winter
2023-01-02,Japan,Electronics,796,199.0,4,1,Winter
2022-09-15,Brazil,Sports,100,25.0,4,9,Autumn
2023-06-29,Brazil,Electronics,4495,1123.75,5,6,Summer
2023-05-16,China,Toys,398,99.5,2,5,Spring
2025-07-17,France,Electronics,597,149.25,3,7,Summer
2025-08-10,India,Apparel,295,73.75,5,8,Summer
2023-03-26,Germany,Toys,177,44.25,3,3,Spring
2024-04-17,India,Apparel,360,90.0,3,4,Spring
2023-01-19,UK,Electronics,2697,674.25,3,1,Winter
2025-08-12,UK,Electronics,1145,286.25,5,8,Summer
2023-05-06,UK,Electronics,1145,286.25,5,5,Spring
2024-09-16,Germany,Electronics,1998,499.5,2,9,Autumn
2025-01-23,UK,Toys,796,199.0,4,1,Winter
2024-01-15,UK,Toys,995,248.75,5,1,Winter
2025-01-23,Canada,Books,645,161.25,5,1,Winter
2023-06-10,Japan,Apparel,177,44.25,3,6,Summer
2024-08-27,France,Electronics,3596,899.0,4,8,Summer
2025-06-29,UK,Electronics,398,99.5,2,6,Summer
2023-11-05,India,Apparel,440,110.0,4,11,Autumn
2024-08-17,USA,Electronics,597,149.25,3,8,Summer
2022-12-03,Australia,Electronics,597,149.25,3,12,Winter
2024-09-23,Australia,Home & Kitchen,798,199.5,2,9,Autumn
2023-07-20,France,Toys,59,14.75,1,7,Summer
2023-04-14,Canada,Books,516,129.0,4,4,Spring
2024-11-08,Canada,Home & Kitchen,99,24.75,1,11,Autumn
2023-04-03,China,Home & Kitchen,399,99.75,1,4,Spring
2023-03-28,India,Apparel,440,110.0,4,3,Spring
